Timestamp for sample frequency every 1 min,Temperature_Fahrenheit,Relative_Humidity
2020-08-23 15:47:00,93.6200,58.2100
2020-08-23 15:48:00,93.6600,58.3600
2020-08-23 15:49:00,93.6800,58.6400
2020-08-23 15:50:00,93.6900,58.2400
2020-08-23 15:51:00,93.6900,58.4800
2020-08-23 15:52:00,93.7100,58.5800
2020-08-23 15:53:00,93.7100,57.8700
2020-08-23 15:54:00,93.6900,56.5600
2020-08-23 15:55:00,93.7100,56.9300
2020-08-23 15:56:00,93.7300,57.2000
2020-08-23 15:57:00,93.7100,56.6800
2020-08-23 15:58:00,93.6600,56.4400
2020-08-23 15:59:00,93.6400,56.5300
2020-08-23 16:00:00,93.5800,56.0100
2020-08-23 16:01:00,93.5200,56.0100
2020-08-23 16:02:00,93.4200,55.4000
2020-08-23 16:03:00,93.3900,55.5200
2020-08-23 16:04:00,93.3700,55.8300
2020-08-23 16:05:00,93.3700,56.2900
2020-08-23 16:06:00,93.3900,56.4400
2020-08-23 16:07:00,93.4000,56.7400
2020-08-23 16:08:00,93.4000,55.8300
2020-08-23 16:09:00,93.4200,56.2900
2020-08-23 16:10:00,93.4400,56.4400
2020-08-23 16:11:00,93.4400,56.1000
2020-08-23 16:12:00,93.4800,56.2600
2020-08-23 16:13:00,93.5000,56.3500
2020-08-23 16:14:00,93.5200,56.6800
2020-08-23 16:15:00,93.5400,56.3500
2020-08-23 16:16:00,93.5600,56.5600
2020-08-23 16:17:00,93.5600,55.7700
2020-08-23 16:18:00,93.5400,55.8900
2020-08-23 16:19:00,93.5400,56.4100
2020-08-23 16:20:00,93.6000,56.7100
2020-08-23 16:21:00,93.6400,56.2900
2020-08-23 16:22:00,93.6200,55.8000
2020-08-23 16:23:00,93.6200,55.6800
2020-08-23 16:24:00,93.6400,56.0700
2020-08-23 16:25:00,93.6400,56.0700
2020-08-23 16:26:00,93.6400,56.0700
2020-08-23 16:27:00,93.6400,56.0700
2020-08-23 16:28:00,93.6400,56.0700
2020-08-23 16:29:00,93.6400,56.0700
2020-08-23 16:30:00,93.6400,56.0700
2020-08-23 16:31:00,93.6400,56.0700
2020-08-23 16:32:00,93.6400,56.0700
2020-08-23 16:33:00,93.6400,56.0700
2020-08-23 16:34:00,93.6400,56.0700
2020-08-23 16:35:00,93.9500,56.2300
2020-08-23 16:36:00,93.9800,56.2300
2020-08-23 16:37:00,94.0000,56.2900
2020-08-23 16:38:00,94.0200,56.0400
2020-08-23 16:39:00,94.0200,56.0100
2020-08-23 16:40:00,94.0600,56.4100
2020-08-23 16:41:00,94.1000,56.6500
2020-08-23 16:42:00,94.1000,56.2300
2020-08-23 16:43:00,94.1400,56.5600
2020-08-23 16:44:00,94.2000,56.3500
2020-08-23 16:45:00,94.2300,56.6500
2020-08-23 16:46:00,94.2500,56.0700
2020-08-23 16:47:00,94.2500,56.1900
2020-08-23 16:48:00,94.2500,56.0700
2020-08-23 16:49:00,94.2700,55.9500
2020-08-23 16:50:00,94.2300,55.0000
2020-08-23 16:51:00,94.2000,55.3100
2020-08-23 16:52:00,94.1800,55.4900
2020-08-23 16:53:00,94.1400,55.2200
2020-08-23 16:54:00,94.1400,55.4000
2020-08-23 16:55:00,94.1400,55.4300
2020-08-23 16:56:00,94.1200,55.2200
2020-08-23 16:57:00,94.0800,55.1600
2020-08-23 16:58:00,94.0800,55.0400
2020-08-23 16:59:00,94.0200,54.9100
2020-08-23 17:00:00,94.0000,54.7600
2020-08-23 17:01:00,94.0000,55.0000
2020-08-23 17:02:00,94.0200,54.8200
2020-08-23 17:03:00,94.0600,55.5200
2020-08-23 17:04:00,94.0800,55.4300
2020-08-23 17:05:00,94.0800,54.3600
2020-08-23 17:06:00,94.0000,53.8400
2020-08-23 17:07:00,93.9800,54.3300
2020-08-23 17:08:00,93.9600,54.5800
2020-08-23 17:09:00,93.9800,54.7900
2020-08-23 17:10:00,93.9800,54.5800
2020-08-23 17:11:00,93.9800,54.5500
2020-08-23 17:12:00,93.9500,54.0000
2020-08-23 17:13:00,93.9300,54.3900
2020-08-23 17:14:00,93.9300,54.3900
2020-08-23 17:15:00,93.9100,54.7000
2020-08-23 17:16:00,93.9100,54.4900
2020-08-23 17:17:00,93.8900,54.6400
2020-08-23 17:18:00,93.8700,54.3600
2020-08-23 17:19:00,93.8500,54.2400
2020-08-23 17:20:00,93.8300,54.3300
2020-08-23 17:21:00,93.8300,54.6700
2020-08-23 17:22:00,93.7500,53.9700
2020-08-23 17:23:00,93.7300,54.4900
2020-08-23 17:24:00,93.7300,54.7600
2020-08-23 17:25:00,93.7500,54.9400
2020-08-23 17:26:00,93.7500,54.5500
2020-08-23 17:27:00,93.7300,54.6700
2020-08-23 17:28:00,93.7300,54.4900
2020-08-23 17:29:00,93.6900,54.5200
2020-08-23 17:30:00,93.6800,54.5800
2020-08-23 17:31:00,93.6600,54.5500
2020-08-23 17:32:00,93.6400,54.4900
2020-08-23 17:33:00,93.6400,54.6700
2020-08-23 17:34:00,93.6200,54.6700
2020-08-23 17:35:00,93.5600,54.4600
2020-08-23 17:36:00,93.5200,54.7000
2020-08-23 17:37:00,93.4800,54.4900
2020-08-23 17:38:00,93.4000,54.6400
2020-08-23 17:39:00,93.3700,54.6400
2020-08-23 17:40:00,93.3300,54.7300
2020-08-23 17:41:00,93.2500,54.3000
2020-08-23 17:42:00,93.2100,54.4600
2020-08-23 17:43:00,93.1700,54.8500
2020-08-23 17:44:00,93.1500,54.5200
2020-08-23 17:45:00,93.1000,54.3600
2020-08-23 17:46:00,93.0200,54.0900
2020-08-23 17:47:00,92.9600,53.3600
2020-08-23 17:48:00,92.8400,53.2300
2020-08-23 17:49:00,92.7700,53.0500
2020-08-23 17:50:00,92.6900,53.1100
2020-08-23 17:51:00,92.6300,53.4200
2020-08-23 17:52:00,92.5900,53.3300
2020-08-23 17:53:00,92.5400,52.9600
2020-08-23 17:54:00,92.4800,53.6900
2020-08-23 17:55:00,92.4200,53.6900
2020-08-23 17:56:00,92.3800,53.6000
2020-08-23 17:57:00,92.3000,53.4200
2020-08-23 17:58:00,92.2900,53.6300
2020-08-23 17:59:00,92.2500,53.6300
2020-08-23 18:00:00,92.2300,53.7800
2020-08-23 18:01:00,92.2100,53.6900
2020-08-23 18:02:00,92.1900,53.8400
2020-08-23 18:03:00,92.1700,54.1800
2020-08-23 18:04:00,92.1700,53.9400
2020-08-23 18:05:00,92.1300,53.7800
2020-08-23 18:06:00,92.0900,53.8400
2020-08-23 18:07:00,92.0300,53.8400
2020-08-23 18:08:00,91.9600,53.9700
2020-08-23 18:09:00,91.9400,54.1800
2020-08-23 18:10:00,91.9000,54.4600
2020-08-23 18:11:00,91.8400,54.5200
2020-08-23 18:12:00,91.7800,54.3900
2020-08-23 18:13:00,91.7300,54.4900
2020-08-23 18:14:00,91.6700,54.6700
2020-08-23 18:15:00,91.5700,54.5500
2020-08-23 18:16:00,91.4900,54.8200
2020-08-23 18:17:00,91.4500,55.0400
2020-08-23 18:18:00,91.4200,55.1000
2020-08-23 18:19:00,91.3600,55.0000
2020-08-23 18:20:00,91.2800,54.9400
2020-08-23 18:21:00,91.2200,55.1600
2020-08-23 18:22:00,91.1800,55.3100
2020-08-23 18:23:00,91.1500,55.1900
2020-08-23 18:24:00,91.1100,55.4000
2020-08-23 18:25:00,91.0900,55.4600
2020-08-23 18:26:00,91.0500,55.2800
2020-08-23 18:27:00,91.0100,55.4600
2020-08-23 18:28:00,90.9300,55.5500
2020-08-23 18:29:00,90.8800,55.7100
2020-08-23 18:30:00,90.8200,55.8600
2020-08-23 18:31:00,90.7800,55.8600
2020-08-23 18:32:00,90.7400,55.8600
2020-08-23 18:33:00,90.6800,55.9200
2020-08-23 18:34:00,90.6600,56.0100
2020-08-23 18:35:00,90.6100,56.0700
2020-08-23 18:36:00,90.5700,56.0100
2020-08-23 18:37:00,90.5300,56.0400
2020-08-23 18:38:00,90.5100,56.0700
2020-08-23 18:39:00,90.4700,56.0700
2020-08-23 18:40:00,90.4300,56.1600
2020-08-23 18:41:00,90.3700,56.1300
2020-08-23 18:42:00,90.3500,56.3800
2020-08-23 18:43:00,90.3200,56.3800
2020-08-23 18:44:00,90.3000,56.5000
2020-08-23 18:45:00,90.2600,56.5300
2020-08-23 18:46:00,90.2200,56.5300
2020-08-23 18:47:00,90.1600,56.6200
2020-08-23 18:48:00,90.1200,56.7100
2020-08-23 18:49:00,90.0800,56.7100
2020-08-23 18:50:00,90.0500,56.9000
2020-08-23 18:51:00,89.9900,56.9000
2020-08-23 18:52:00,89.9300,57.1100
2020-08-23 18:53:00,89.8700,57.0500
2020-08-23 18:54:00,89.8100,57.2000
2020-08-23 18:55:00,89.7800,57.1400
2020-08-23 18:56:00,89.7600,57.2900
2020-08-23 18:57:00,89.7000,57.4200
2020-08-23 18:58:00,89.6600,57.3500
2020-08-23 18:59:00,89.6200,57.4200
2020-08-23 19:00:00,89.5800,57.3200
2020-08-23 19:01:00,89.5600,57.4500
2020-08-23 19:02:00,89.5400,57.3200
2020-08-23 19:03:00,89.5200,57.4500
2020-08-23 19:04:00,89.4900,57.3900
2020-08-23 19:05:00,89.4300,57.6000
2020-08-23 19:06:00,89.3700,57.6300
2020-08-23 19:07:00,89.3300,57.7500
2020-08-23 19:08:00,89.2900,57.7800
2020-08-23 19:09:00,89.2700,57.6000
2020-08-23 19:10:00,89.2300,57.7200
2020-08-23 19:11:00,89.2200,57.7200
2020-08-23 19:12:00,89.1800,57.8400
2020-08-23 19:13:00,89.1400,57.7500
2020-08-23 19:14:00,89.1200,57.8400
2020-08-23 19:15:00,89.0800,57.8100
2020-08-23 19:16:00,89.0800,57.7500
2020-08-23 19:17:00,89.0400,57.6300
2020-08-23 19:18:00,89.0200,57.7200
2020-08-23 19:19:00,88.9800,57.8100
2020-08-23 19:20:00,88.9500,57.7500
2020-08-23 19:21:00,88.9300,57.7800
2020-08-23 19:22:00,88.9100,57.9300
2020-08-23 19:23:00,88.8700,57.8400
2020-08-23 19:24:00,88.8300,58.1500
2020-08-23 19:25:00,88.7700,58.1500
2020-08-23 19:26:00,88.7100,58.3600
2020-08-23 19:27:00,88.6800,58.3900
2020-08-23 19:28:00,88.6400,58.3300
2020-08-23 19:29:00,88.5800,58.6100
2020-08-23 19:30:00,88.5400,58.5400
2020-08-23 19:31:00,88.4800,58.7000
2020-08-23 19:32:00,88.4400,58.6700
2020-08-23 19:33:00,88.4000,58.4500
2020-08-23 19:34:00,88.3500,58.8200
2020-08-23 19:35:00,88.3100,58.7900
2020-08-23 19:36:00,88.2700,59.0600
2020-08-23 19:37:00,88.2100,59.0600
2020-08-23 19:38:00,88.1700,59.1600
2020-08-23 19:39:00,88.1300,58.9400
2020-08-23 19:40:00,88.1000,59.1200
2020-08-23 19:41:00,88.0400,58.9400
2020-08-23 19:42:00,88.0200,58.9100
2020-08-23 19:43:00,87.9800,58.7900
2020-08-23 19:44:00,87.9600,58.8800
2020-08-23 19:45:00,87.9200,58.8500
2020-08-23 19:46:00,87.9000,58.8200
2020-08-23 19:47:00,87.8600,59.0600
2020-08-23 19:48:00,87.8300,59.0600
2020-08-23 19:49:00,87.7900,59.0300
2020-08-23 19:50:00,87.7500,59.2500
2020-08-23 19:51:00,87.7100,59.2200
2020-08-23 19:52:00,87.6700,59.4900
2020-08-23 19:53:00,87.6300,59.2200
2020-08-23 19:54:00,87.6100,59.1900
2020-08-23 19:55:00,87.5700,59.1600
2020-08-23 19:56:00,87.5400,59.3400
2020-08-23 19:57:00,87.5000,59.4000
2020-08-23 19:58:00,87.4400,59.2800
2020-08-23 19:59:00,87.4200,59.2800
2020-08-23 20:00:00,87.4200,59.4900
2020-08-23 20:01:00,87.3800,59.3700
2020-08-23 20:02:00,87.3800,59.4600
2020-08-23 20:03:00,87.3800,59.4600
2020-08-23 20:04:00,87.3000,59.4600
2020-08-23 20:05:00,87.2700,59.3700
2020-08-23 20:06:00,87.2300,59.4300
2020-08-23 20:07:00,87.1700,59.4600
2020-08-23 20:08:00,87.1300,59.6700
2020-08-23 20:09:00,87.1100,59.7700
2020-08-23 20:10:00,87.0700,59.8000
2020-08-23 20:11:00,87.0300,59.8600
2020-08-23 20:12:00,87.0000,59.9800
2020-08-23 20:13:00,86.9600,59.9800
2020-08-23 20:14:00,86.9200,59.8600
2020-08-23 20:15:00,86.9000,60.0100
2020-08-23 20:16:00,86.8800,59.8900
2020-08-23 20:17:00,86.8600,60.0700
2020-08-23 20:18:00,86.8200,60.0100
2020-08-23 20:19:00,86.7800,59.9800
2020-08-23 20:20:00,86.7400,60.0400
2020-08-23 20:21:00,86.7300,60.0400
2020-08-23 20:22:00,86.7100,60.1000
2020-08-23 20:23:00,86.6500,60.0700
2020-08-23 20:24:00,86.6300,60.1000
2020-08-23 20:25:00,86.5700,60.3500
2020-08-23 20:26:00,86.5500,60.6500
2020-08-23 20:27:00,86.4900,60.6200
2020-08-23 20:28:00,86.4500,60.5300
2020-08-23 20:29:00,86.4200,60.5300
2020-08-23 20:30:00,86.4000,60.5300
2020-08-23 20:31:00,86.3600,60.5000
2020-08-23 20:32:00,86.3000,60.9900
2020-08-23 20:33:00,86.2600,60.9300
2020-08-23 20:34:00,86.2400,61.0200
2020-08-23 20:35:00,86.2200,60.9600
2020-08-23 20:36:00,86.1800,60.9300
2020-08-23 20:37:00,86.1700,61.0200
2020-08-23 20:38:00,86.1100,61.0800
2020-08-23 20:39:00,86.0900,61.0800
2020-08-23 20:40:00,86.0700,61.1100
2020-08-23 20:41:00,86.0500,61.2300
2020-08-23 20:42:00,86.0100,61.2000
2020-08-23 20:43:00,85.9700,61.2900
2020-08-23 20:44:00,85.9300,61.3800
2020-08-23 20:45:00,85.9000,61.3200
2020-08-23 20:46:00,85.8600,61.4700
2020-08-23 20:47:00,85.8400,61.4400
2020-08-23 20:48:00,85.8200,61.4400
2020-08-23 20:49:00,85.7600,61.4400
2020-08-23 20:50:00,85.7400,61.4100
2020-08-23 20:51:00,85.7000,61.6900
2020-08-23 20:52:00,85.6600,61.4400
2020-08-23 20:53:00,85.6400,61.5400
2020-08-23 20:54:00,85.6100,61.4400
2020-08-23 20:55:00,85.5900,61.5000
2020-08-23 20:56:00,85.5500,61.5400
2020-08-23 20:57:00,85.5300,61.5000
2020-08-23 20:58:00,85.4900,61.5400
2020-08-23 20:59:00,85.4700,61.6000
2020-08-23 21:00:00,85.4500,61.6000
2020-08-23 21:01:00,85.4300,61.6900
2020-08-23 21:02:00,85.4100,61.4100
2020-08-23 21:03:00,85.3700,61.6300
2020-08-23 21:04:00,85.3400,61.4400
