Timestamp for sample frequency every 1 min,Temperature_Fahrenheit,Relative_Humidity
2020-08-25 20:18:00,83.5000,66.9100
2020-08-25 20:19:00,83.4800,66.9700
2020-08-25 20:20:00,83.4600,67.0000
2020-08-25 20:21:00,83.4400,67.0300
2020-08-25 20:22:00,83.4200,67.1200
2020-08-25 20:23:00,83.4000,67.2100
2020-08-25 20:24:00,83.4000,67.2700
2020-08-25 20:25:00,83.3900,67.3300
2020-08-25 20:26:00,83.3700,67.3900
2020-08-25 20:27:00,83.3700,67.4300
2020-08-25 20:28:00,83.3300,67.4900
2020-08-25 20:29:00,83.3100,67.5500
2020-08-25 20:30:00,83.3100,67.6100
2020-08-25 20:31:00,83.2900,67.6400
2020-08-25 20:32:00,83.2900,67.7000
2020-08-25 20:33:00,83.2700,67.7900
2020-08-25 20:34:00,83.2500,67.8200
2020-08-25 20:35:00,83.2300,67.9100
2020-08-25 20:36:00,83.2300,67.9400
2020-08-25 20:37:00,83.2100,68.0400
2020-08-25 20:38:00,83.1900,68.1000
2020-08-25 20:39:00,83.1700,68.1900
2020-08-25 20:40:00,83.1500,68.2800
2020-08-25 20:41:00,83.1300,68.3700
2020-08-25 20:42:00,83.1300,68.4900
2020-08-25 20:43:00,83.1200,68.5800
2020-08-25 20:44:00,83.0800,68.6500
2020-08-25 20:45:00,83.0800,68.7400
2020-08-25 20:46:00,83.0600,68.7700
2020-08-25 20:47:00,83.0400,68.8600
2020-08-25 20:48:00,83.0200,68.9200
2020-08-25 20:49:00,83.0000,69.0100
2020-08-25 20:50:00,83.0000,69.1000
2020-08-25 20:51:00,82.9600,69.2600
2020-08-25 20:52:00,82.9600,69.2900
2020-08-25 20:53:00,82.9400,69.3800
2020-08-25 20:54:00,82.9200,69.5000
2020-08-25 20:55:00,82.9000,69.5600
2020-08-25 20:56:00,82.8600,69.6500
2020-08-25 20:57:00,82.8400,69.7100
2020-08-25 20:58:00,82.8400,69.8100
2020-08-25 20:59:00,82.8400,69.8400
2020-08-25 21:00:00,82.8300,69.9300
2020-08-25 21:01:00,82.8100,70.0200
2020-08-25 21:02:00,82.7900,70.0800
2020-08-25 21:03:00,82.7700,70.1100
2020-08-25 21:04:00,82.7700,70.1700
2020-08-25 21:05:00,82.7500,70.2000
2020-08-25 21:06:00,82.7300,70.2000
2020-08-25 21:07:00,82.7100,70.2900
2020-08-25 21:08:00,82.6900,70.3200
2020-08-25 21:09:00,82.6700,70.3900
2020-08-25 21:10:00,82.6700,70.3900
2020-08-25 21:11:00,82.6500,70.4800
2020-08-25 21:12:00,82.6300,70.5400
2020-08-25 21:13:00,82.6100,70.5400
2020-08-25 21:14:00,82.6100,70.6000
2020-08-25 21:15:00,82.5900,70.6600
2020-08-25 21:16:00,82.5700,70.6900
2020-08-25 21:17:00,82.5600,70.7200
2020-08-25 21:18:00,82.5400,70.7800
2020-08-25 21:19:00,82.5200,70.8700
2020-08-25 21:20:00,82.5200,70.9700
2020-08-25 21:21:00,82.5000,71.0000
2020-08-25 21:22:00,82.4800,71.0600
2020-08-25 21:23:00,82.4600,71.0900
2020-08-25 21:24:00,82.4400,71.1500
2020-08-25 21:25:00,82.4200,71.2100
2020-08-25 21:26:00,82.4000,71.2100
2020-08-25 21:27:00,82.4000,71.3300
2020-08-25 21:28:00,82.3600,71.3600
2020-08-25 21:29:00,82.3600,71.4800
2020-08-25 21:30:00,82.3400,71.5100
2020-08-25 21:31:00,82.3200,71.5800
2020-08-25 21:32:00,82.3200,71.6100
2020-08-25 21:33:00,82.3000,71.7000
2020-08-25 21:34:00,82.2900,71.7300
2020-08-25 21:35:00,82.2700,71.8200
2020-08-25 21:36:00,82.2700,71.9100
2020-08-25 21:37:00,82.2500,71.9700
2020-08-25 21:38:00,82.2300,72.0600
2020-08-25 21:39:00,82.2100,72.0900
2020-08-25 21:40:00,82.1900,72.1900
2020-08-25 21:41:00,82.1700,72.2500
2020-08-25 21:42:00,82.1700,72.3400
2020-08-25 21:43:00,82.1500,72.4300
2020-08-25 21:44:00,82.1500,72.4900
2020-08-25 21:45:00,82.1500,72.5500
2020-08-25 21:46:00,82.1500,72.6400
2020-08-25 21:47:00,82.1500,72.6700
2020-08-25 21:48:00,82.1300,72.6700
2020-08-25 21:49:00,82.1100,72.7400
2020-08-25 21:50:00,82.0900,72.7400
2020-08-25 21:51:00,82.0500,72.8000
2020-08-25 21:52:00,82.0500,72.8600
2020-08-25 21:53:00,82.0300,72.9200
2020-08-25 21:54:00,82.0100,72.9500
2020-08-25 21:55:00,82.0100,72.9500
2020-08-25 21:56:00,82.0000,73.0100
2020-08-25 21:57:00,81.9800,73.1300
2020-08-25 21:58:00,81.9600,73.2200
2020-08-25 21:59:00,81.9400,73.2500
2020-08-25 22:00:00,81.9400,73.3200
2020-08-25 22:01:00,81.9200,73.3800
2020-08-25 22:02:00,81.9000,73.4700
2020-08-25 22:03:00,81.9000,73.5300
2020-08-25 22:04:00,81.8800,73.5900
2020-08-25 22:05:00,81.8600,73.6200
2020-08-25 22:06:00,81.8600,73.6500
2020-08-25 22:07:00,81.8400,73.7100
2020-08-25 22:08:00,81.8200,73.7700
2020-08-25 22:09:00,81.8200,73.7700
2020-08-25 22:10:00,81.8000,73.8600
2020-08-25 22:11:00,81.7800,73.9600
2020-08-25 22:12:00,81.7600,74.0200
2020-08-25 22:13:00,81.7600,74.0500
2020-08-25 22:14:00,81.7400,74.0800
2020-08-25 22:15:00,81.7300,74.1100
2020-08-25 22:16:00,81.7100,74.1400
2020-08-25 22:17:00,81.7100,74.2000
2020-08-25 22:18:00,81.6900,74.2300
2020-08-25 22:19:00,81.6900,74.2900
2020-08-25 22:20:00,81.6700,74.2900
2020-08-25 22:21:00,81.6700,74.2900
2020-08-25 22:22:00,81.6500,74.2900
2020-08-25 22:23:00,81.6300,74.3200
2020-08-25 22:24:00,81.6300,74.3500
2020-08-25 22:25:00,81.6100,74.3500
2020-08-25 22:26:00,81.5900,74.3500
2020-08-25 22:27:00,81.5900,74.4100
2020-08-25 22:28:00,81.5700,74.4400
2020-08-25 22:29:00,81.5700,74.4700
2020-08-25 22:30:00,81.5500,74.4700
2020-08-25 22:31:00,81.5500,74.5100
2020-08-25 22:32:00,81.5300,74.5100
2020-08-25 22:33:00,81.5100,74.5100
2020-08-25 22:34:00,81.5100,74.5100
2020-08-25 22:35:00,81.4900,74.4700
2020-08-25 22:36:00,81.4900,74.4700
2020-08-25 22:37:00,81.4500,74.4700
2020-08-25 22:38:00,81.4500,74.5100
2020-08-25 22:39:00,81.4400,74.5700
2020-08-25 22:40:00,81.4400,74.6000
2020-08-25 22:41:00,81.4200,74.6000
2020-08-25 22:42:00,81.4000,74.6300
2020-08-25 22:43:00,81.3800,74.6600
2020-08-25 22:44:00,81.3800,74.6600
2020-08-25 22:45:00,81.3600,74.6900
2020-08-25 22:46:00,81.3400,74.7200
2020-08-25 22:47:00,81.3200,74.7800
2020-08-25 22:48:00,81.3000,74.7800
2020-08-25 22:49:00,81.3000,74.7800
2020-08-25 22:50:00,81.2800,74.7800
2020-08-25 22:51:00,81.2800,74.8100
2020-08-25 22:52:00,81.2600,74.8100
2020-08-25 22:53:00,81.2600,74.8400
2020-08-25 22:54:00,81.2400,74.8400
2020-08-25 22:55:00,81.2400,74.8700
2020-08-25 22:56:00,81.2200,74.9000
2020-08-25 22:57:00,81.2000,74.9300
2020-08-25 22:58:00,81.2000,74.9600
2020-08-25 22:59:00,81.1800,74.9900
2020-08-25 23:00:00,81.1700,75.0200
2020-08-25 23:01:00,81.1500,75.0500
2020-08-25 23:02:00,81.1500,75.0900
2020-08-25 23:03:00,81.1500,75.0900
2020-08-25 23:04:00,81.1300,75.1500
2020-08-25 23:05:00,81.1100,75.1500
2020-08-25 23:06:00,81.1100,75.1800
2020-08-25 23:07:00,81.0900,75.1800
2020-08-25 23:08:00,81.0700,75.2100
2020-08-25 23:09:00,81.0700,75.2400
2020-08-25 23:10:00,81.0500,75.2400
2020-08-25 23:11:00,81.0300,75.2700
2020-08-25 23:12:00,81.0300,75.3000
2020-08-25 23:13:00,81.0100,75.3000
2020-08-25 23:14:00,81.0100,75.3000
2020-08-25 23:15:00,80.9900,75.3000
2020-08-25 23:16:00,80.9900,75.3300
2020-08-25 23:17:00,80.9700,75.3300
2020-08-25 23:18:00,80.9700,75.3300
2020-08-25 23:19:00,80.9500,75.3300
2020-08-25 23:20:00,80.9300,75.3600
2020-08-25 23:21:00,80.9300,75.3600
2020-08-25 23:22:00,80.9300,75.3900
2020-08-25 23:23:00,80.9100,75.4200
2020-08-25 23:24:00,80.9000,75.4200
2020-08-25 23:25:00,80.9000,75.4200
2020-08-25 23:26:00,80.8800,75.4200
2020-08-25 23:27:00,80.8600,75.4500
2020-08-25 23:28:00,80.8400,75.4800
2020-08-25 23:29:00,80.8200,75.4800
2020-08-25 23:30:00,80.8200,75.5100
2020-08-25 23:31:00,80.8000,75.5400
2020-08-25 23:32:00,80.7800,75.5400
2020-08-25 23:33:00,80.7800,75.5400
2020-08-25 23:34:00,80.7600,75.5700
2020-08-25 23:35:00,80.7600,75.6000
2020-08-25 23:36:00,80.7400,75.6000
2020-08-25 23:37:00,80.7400,75.6000
2020-08-25 23:38:00,80.7000,75.6700
2020-08-25 23:39:00,80.7000,75.7300
2020-08-25 23:40:00,80.6800,75.7600
2020-08-25 23:41:00,80.6600,75.7900
2020-08-25 23:42:00,80.6600,75.8500
2020-08-25 23:43:00,80.6400,75.8500
2020-08-25 23:44:00,80.6200,75.8500
2020-08-25 23:45:00,80.6100,75.9100
2020-08-25 23:46:00,80.6100,75.9100
2020-08-25 23:47:00,80.5900,75.8800
2020-08-25 23:48:00,80.5700,75.8800
2020-08-25 23:49:00,80.5500,75.8800
2020-08-25 23:50:00,80.5100,75.9400
2020-08-25 23:51:00,80.5100,75.9700
2020-08-25 23:52:00,80.5100,76.0000
2020-08-25 23:53:00,80.5100,76.0300
2020-08-25 23:54:00,80.5100,76.0300
2020-08-25 23:55:00,80.4900,76.0300
2020-08-25 23:56:00,80.4700,76.0300
2020-08-25 23:57:00,80.4500,76.0600
2020-08-25 23:58:00,80.4500,76.0900
2020-08-25 23:59:00,80.4300,76.0900
2020-08-26 00:00:00,80.4100,76.0900
2020-08-26 00:01:00,80.4100,76.1200
2020-08-26 00:02:00,80.3900,76.1500
2020-08-26 00:03:00,80.3900,76.1200
2020-08-26 00:04:00,80.3700,76.1200
2020-08-26 00:05:00,80.3500,76.1500
2020-08-26 00:06:00,80.3400,76.1800
2020-08-26 00:07:00,80.3200,76.2100
2020-08-26 00:08:00,80.3200,76.2100
2020-08-26 00:09:00,80.3000,76.2400
2020-08-26 00:10:00,80.2800,76.2400
2020-08-26 00:11:00,80.2600,76.2100
2020-08-26 00:12:00,80.2600,76.2100
2020-08-26 00:13:00,80.2400,76.2100
2020-08-26 00:14:00,80.2400,76.2100
2020-08-26 00:15:00,80.2200,76.2100
2020-08-26 00:16:00,80.2000,76.2100
2020-08-26 00:17:00,80.2000,76.2100
2020-08-26 00:18:00,80.1800,76.1800
2020-08-26 00:19:00,80.1800,76.2100
2020-08-26 00:20:00,80.1600,76.2100
2020-08-26 00:21:00,80.1400,76.1800
2020-08-26 00:22:00,80.1200,76.1800
2020-08-26 00:23:00,80.1200,76.2100
2020-08-26 00:24:00,80.1000,76.2400
2020-08-26 00:25:00,80.0800,76.2800
2020-08-26 00:26:00,80.0800,76.3100
2020-08-26 00:27:00,80.0500,76.3100
2020-08-26 00:28:00,80.0500,76.3100
2020-08-26 00:29:00,80.0500,76.3100
2020-08-26 00:30:00,80.0300,76.3100
2020-08-26 00:31:00,80.0100,76.3100
2020-08-26 00:32:00,79.9900,76.2800
2020-08-26 00:33:00,79.9900,76.2800
2020-08-26 00:34:00,79.9700,76.2800
2020-08-26 00:35:00,79.9700,76.2800
2020-08-26 00:36:00,79.9500,76.2400
2020-08-26 00:37:00,79.9300,76.2100
2020-08-26 00:38:00,79.9300,76.2100
2020-08-26 00:39:00,79.9100,76.2100
2020-08-26 00:40:00,79.8900,76.2100
2020-08-26 00:41:00,79.8900,76.2400
2020-08-26 00:42:00,79.8700,76.2100
2020-08-26 00:43:00,79.8700,76.2400
2020-08-26 00:44:00,79.8500,76.2400
2020-08-26 00:45:00,79.8300,76.2400
2020-08-26 00:46:00,79.8300,76.2400
2020-08-26 00:47:00,79.8100,76.2100
2020-08-26 00:48:00,79.7900,76.2400
2020-08-26 00:49:00,79.7900,76.2800
2020-08-26 00:50:00,79.7800,76.2800
2020-08-26 00:51:00,79.7600,76.2800
2020-08-26 00:52:00,79.7600,76.2800
2020-08-26 00:53:00,79.7400,76.3400
2020-08-26 00:54:00,79.7200,76.3400
2020-08-26 00:55:00,79.7000,76.3700
2020-08-26 00:56:00,79.7000,76.4000
2020-08-26 00:57:00,79.7000,76.4300
2020-08-26 00:58:00,79.7000,76.4600
2020-08-26 00:59:00,79.6800,76.4600
2020-08-26 01:00:00,79.6600,76.4600
2020-08-26 01:01:00,79.6400,76.4300
2020-08-26 01:02:00,79.6400,76.4000
2020-08-26 01:03:00,79.6200,76.4000
2020-08-26 01:04:00,79.6000,76.4000
2020-08-26 01:05:00,79.6000,76.4000
2020-08-26 01:06:00,79.5800,76.4000
2020-08-26 01:07:00,79.5600,76.4300
2020-08-26 01:08:00,79.5400,76.4300
2020-08-26 01:09:00,79.5400,76.4600
2020-08-26 01:10:00,79.5400,76.4600
2020-08-26 01:11:00,79.5200,76.4300
2020-08-26 01:12:00,79.5200,76.4000
2020-08-26 01:13:00,79.5100,76.4300
2020-08-26 01:14:00,79.4900,76.4000
2020-08-26 01:15:00,79.4900,76.4000
2020-08-26 01:16:00,79.4700,76.4300
2020-08-26 01:17:00,79.4700,76.4300
2020-08-26 01:18:00,79.4700,76.4300
2020-08-26 01:19:00,79.4700,76.4600
2020-08-26 01:20:00,79.4500,76.4600
2020-08-26 01:21:00,79.4300,76.4900
2020-08-26 01:22:00,79.4300,76.5200
2020-08-26 01:23:00,79.4100,76.5200
2020-08-26 01:24:00,79.4100,76.5200
2020-08-26 01:25:00,79.4100,76.5200
2020-08-26 01:26:00,79.3900,76.5200
2020-08-26 01:27:00,79.3700,76.5200
2020-08-26 01:28:00,79.3700,76.5200
2020-08-26 01:29:00,79.3700,76.4600
2020-08-26 01:30:00,79.3500,76.4600
2020-08-26 01:31:00,79.3300,76.4600
2020-08-26 01:32:00,79.3300,76.4600
2020-08-26 01:33:00,79.3300,76.4600
2020-08-26 01:34:00,79.3100,76.4600
2020-08-26 01:35:00,79.2900,76.4600
2020-08-26 01:36:00,79.2900,76.4600
2020-08-26 01:37:00,79.2700,76.4600
2020-08-26 01:38:00,79.2500,76.4900
2020-08-26 01:39:00,79.2300,76.5200
2020-08-26 01:40:00,79.2300,76.5500
2020-08-26 01:41:00,79.2200,76.5800
2020-08-26 01:42:00,79.2000,76.6100
2020-08-26 01:43:00,79.2000,76.6400
2020-08-26 01:44:00,79.2000,76.6400
2020-08-26 01:45:00,79.1800,76.6400
2020-08-26 01:46:00,79.1800,76.6400
2020-08-26 01:47:00,79.1600,76.6700
2020-08-26 01:48:00,79.1600,76.6400
2020-08-26 01:49:00,79.1400,76.6700
2020-08-26 01:50:00,79.1200,76.7000
2020-08-26 01:51:00,79.1200,76.7000
2020-08-26 01:52:00,79.1200,76.7000
2020-08-26 01:53:00,79.1000,76.7000
2020-08-26 01:54:00,79.0800,76.7000
2020-08-26 01:55:00,79.0800,76.7000
2020-08-26 01:56:00,79.0600,76.7000
2020-08-26 01:57:00,79.0400,76.7000
2020-08-26 01:58:00,79.0200,76.7300
2020-08-26 01:59:00,79.0200,76.7300
2020-08-26 02:00:00,79.0000,76.7600
2020-08-26 02:01:00,79.0000,76.7900
2020-08-26 02:02:00,78.9800,76.7900
2020-08-26 02:03:00,78.9600,76.8200
2020-08-26 02:04:00,78.9600,76.8200
2020-08-26 02:05:00,78.9500,76.8600
2020-08-26 02:06:00,78.9500,76.8600
2020-08-26 02:07:00,78.9300,76.8600
2020-08-26 02:08:00,78.9300,76.8900
2020-08-26 02:09:00,78.9100,76.8900
2020-08-26 02:10:00,78.9100,76.8900
2020-08-26 02:11:00,78.8900,76.8900
2020-08-26 02:12:00,78.8900,76.8900
2020-08-26 02:13:00,78.8700,76.8900
2020-08-26 02:14:00,78.8900,76.8600
2020-08-26 02:15:00,78.8700,76.8900
2020-08-26 02:16:00,78.8700,76.8900
2020-08-26 02:17:00,78.8500,76.8900
2020-08-26 02:18:00,78.8300,76.9200
2020-08-26 02:19:00,78.8300,76.9200
2020-08-26 02:20:00,78.8300,76.9200
2020-08-26 02:21:00,78.8300,76.9500
2020-08-26 02:22:00,78.8100,76.9500
2020-08-26 02:23:00,78.8100,76.9500
2020-08-26 02:24:00,78.7900,76.9500
2020-08-26 02:25:00,78.7900,76.9800
2020-08-26 02:26:00,78.7700,76.9800
2020-08-26 02:27:00,78.7700,76.9500
2020-08-26 02:28:00,78.7500,76.9800
2020-08-26 02:29:00,78.7300,76.9500
2020-08-26 02:30:00,78.7300,76.9500
2020-08-26 02:31:00,78.7100,76.9500
2020-08-26 02:32:00,78.6900,76.9500
2020-08-26 02:33:00,78.6900,76.9200
2020-08-26 02:34:00,78.6700,76.9200
2020-08-26 02:35:00,78.6700,76.9200
2020-08-26 02:36:00,78.6600,76.9200
2020-08-26 02:37:00,78.6600,76.8900
2020-08-26 02:38:00,78.6400,76.8900
2020-08-26 02:39:00,78.6200,76.8900
2020-08-26 02:40:00,78.6200,76.8900
2020-08-26 02:41:00,78.6000,76.8600
2020-08-26 02:42:00,78.6000,76.8600
2020-08-26 02:43:00,78.5600,76.8200
2020-08-26 02:44:00,78.5600,76.7900
2020-08-26 02:45:00,78.5400,76.7900
2020-08-26 02:46:00,78.5400,76.7600
2020-08-26 02:47:00,78.5200,76.7600
2020-08-26 02:48:00,78.5000,76.7600
2020-08-26 02:49:00,78.4800,76.7300
2020-08-26 02:50:00,78.4800,76.7300
2020-08-26 02:51:00,78.4600,76.7000
2020-08-26 02:52:00,78.4600,76.7000
2020-08-26 02:53:00,78.4600,76.6700
2020-08-26 02:54:00,78.4600,76.6700
2020-08-26 02:55:00,78.4400,76.6700
2020-08-26 02:56:00,78.4200,76.5800
2020-08-26 02:57:00,78.4000,76.5800
2020-08-26 02:58:00,78.4000,76.5200
2020-08-26 02:59:00,78.3900,76.4900
2020-08-26 03:00:00,78.3700,76.4600
2020-08-26 03:01:00,78.3500,76.4600
2020-08-26 03:02:00,78.3500,76.4600
2020-08-26 03:03:00,78.3300,76.4600
2020-08-26 03:04:00,78.3100,76.4600
2020-08-26 03:05:00,78.2900,76.4000
2020-08-26 03:06:00,78.2900,76.4000
2020-08-26 03:07:00,78.2700,76.3700
2020-08-26 03:08:00,78.2700,76.3700
2020-08-26 03:09:00,78.2500,76.3700
2020-08-26 03:10:00,78.2300,76.3400
2020-08-26 03:11:00,78.2300,76.3400
2020-08-26 03:12:00,78.2300,76.3400
2020-08-26 03:13:00,78.2100,76.3400
2020-08-26 03:14:00,78.1900,76.3400
2020-08-26 03:15:00,78.1700,76.3700
2020-08-26 03:16:00,78.1500,76.3700
2020-08-26 03:17:00,78.1300,76.3100
2020-08-26 03:18:00,78.1300,76.3100
2020-08-26 03:19:00,78.1200,76.2800
2020-08-26 03:20:00,78.1000,76.3100
2020-08-26 03:21:00,78.1000,76.3100
2020-08-26 03:22:00,78.0800,76.3100
2020-08-26 03:23:00,78.0600,76.3400
2020-08-26 03:24:00,78.0400,76.3700
2020-08-26 03:25:00,78.0400,76.4000
2020-08-26 03:26:00,78.0200,76.4000
2020-08-26 03:27:00,78.0000,76.4000
2020-08-26 03:28:00,77.9800,76.4000
2020-08-26 03:29:00,77.9600,76.3700
2020-08-26 03:30:00,77.9400,76.4000
2020-08-26 03:31:00,77.9200,76.4000
2020-08-26 03:32:00,77.9200,76.4000
2020-08-26 03:33:00,77.9000,76.4000
2020-08-26 03:34:00,77.9000,76.4000
2020-08-26 03:35:00,77.8800,76.3400
2020-08-26 03:36:00,77.8800,76.3400
2020-08-26 03:37:00,77.8800,76.3400
2020-08-26 03:38:00,77.8600,76.3100
2020-08-26 03:39:00,77.8600,76.3100
2020-08-26 03:40:00,77.8400,76.3100
2020-08-26 03:41:00,77.8400,76.3100
2020-08-26 03:42:00,77.8300,76.3100
2020-08-26 03:43:00,77.8300,76.3100
2020-08-26 03:44:00,77.8100,76.2400
2020-08-26 03:45:00,77.8100,76.2800
2020-08-26 03:46:00,77.7900,76.2800
2020-08-26 03:47:00,77.7700,76.2800
2020-08-26 03:48:00,77.7700,76.2800
2020-08-26 03:49:00,77.7700,76.2800
2020-08-26 03:50:00,77.7500,76.2800
2020-08-26 03:51:00,77.7300,76.2800
2020-08-26 03:52:00,77.7300,76.2800
2020-08-26 03:53:00,77.7100,76.2100
2020-08-26 03:54:00,77.6900,76.1800
2020-08-26 03:55:00,77.6500,76.1800
2020-08-26 03:56:00,77.6500,76.1800
2020-08-26 03:57:00,77.6300,76.1800
2020-08-26 03:58:00,77.6100,76.1800
2020-08-26 03:59:00,77.5900,76.2100
2020-08-26 04:00:00,77.5700,76.2100
2020-08-26 04:01:00,77.5700,76.1800
2020-08-26 04:02:00,77.5600,76.1800
2020-08-26 04:03:00,77.5600,76.1800
2020-08-26 04:04:00,77.5400,76.1800
2020-08-26 04:05:00,77.5200,76.2100
2020-08-26 04:06:00,77.5000,76.2100
2020-08-26 04:07:00,77.5000,76.1800
2020-08-26 04:08:00,77.4600,76.1800
2020-08-26 04:09:00,77.4600,76.2100
2020-08-26 04:10:00,77.4600,76.2100
2020-08-26 04:11:00,77.4200,76.1800
2020-08-26 04:12:00,77.4200,76.1800
2020-08-26 04:13:00,77.4000,76.1500
2020-08-26 04:14:00,77.3800,76.1500
2020-08-26 04:15:00,77.3800,76.1500
2020-08-26 04:16:00,77.3600,76.1500
2020-08-26 04:17:00,77.3400,76.1800
2020-08-26 04:18:00,77.3000,76.1800
2020-08-26 04:19:00,77.3000,76.2100
2020-08-26 04:20:00,77.2300,76.2400
2020-08-26 04:21:00,77.2300,76.2100
2020-08-26 04:22:00,77.2300,76.2100
2020-08-26 04:23:00,77.2300,76.2100
2020-08-26 04:24:00,77.2300,76.2100
2020-08-26 04:25:00,77.2300,76.2100
2020-08-26 04:26:00,77.2100,76.2100
2020-08-26 04:27:00,77.2100,76.2100
2020-08-26 04:28:00,77.2100,76.1800
2020-08-26 04:29:00,77.2100,76.1800
2020-08-26 04:30:00,77.2100,76.1800
2020-08-26 04:31:00,77.2100,76.1800
2020-08-26 04:32:00,77.1900,76.2400
2020-08-26 04:33:00,77.1900,76.2400
2020-08-26 04:34:00,77.1500,76.2400
2020-08-26 04:35:00,77.1100,76.2100
2020-08-26 04:36:00,77.0900,76.2100
2020-08-26 04:37:00,77.0900,76.2100
2020-08-26 04:38:00,77.0900,76.1800
2020-08-26 04:39:00,77.0700,76.1500
2020-08-26 04:40:00,77.0500,76.1200
2020-08-26 04:41:00,77.0500,76.1200
2020-08-26 04:42:00,77.0300,76.1200
2020-08-26 04:43:00,77.0100,76.0600
2020-08-26 04:44:00,77.0000,76.0300
2020-08-26 04:45:00,76.9800,76.0300
2020-08-26 04:46:00,76.9600,75.9700
2020-08-26 04:47:00,76.9400,75.9400
